row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,8000,324.14,2431.05,1.5,3647,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,9000,360.91,2706.825,1.5,4060,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,10000,396.19,2971.425,1.5,4457,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,12000,396.19,2971.425,1.5,4457,135g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,15000,578.66,4339.95,1.5,6510,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,20000,755.07,5663.025,1.4,7928,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,50,31.86,238.95,1.6,382,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,100,44.66,334.95,1.6,536,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,250,54.19,406.425,1.6,650,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,500,67.8,508.5,1.6,814,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,1000,90.03,675.225,1.6,1080,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,1500,125.95,944.625,1.6,1511,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,2000,143.68,1077.6,1.6,1724,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,2500,161.05,1207.875,1.6,1933,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,3000,185.06,1387.95,1.6,2221,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,4000,232.58,1744.35,1.6,2791,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,170g hochwertiger Qualitätsdruck,Gloss,,,,5000,279.9,2099.25,1.5,3149,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
