format,print_mode,material,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",50,37.75,283.125,1.6,453,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",75,44.61,334.575,1.6,535,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",100,51.47,386.025,1.6,618,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",150,65.2,489,1.6,782,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",200,78.92,591.9,1.6,947,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",250,95.57,716.775,1.6,1147,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",500,166.36,1247.7,1.6,1996,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",750,244.23,1831.725,1.6,2931,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",1000,274.51,2058.825,1.5,3088,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",1500,433.03,3247.725,1.5,4872,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",2000,470.57,3529.275,1.5,5294,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",2500,508.11,3810.825,1.5,5716,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",3000,740.81,5556.075,1.4,7779,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",4000,818.37,6137.775,1.4,8593,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",5000,895.94,6719.55,1.4,9407,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",50,39.93,299.475,1.6,479,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",75,47.57,356.775,1.6,571,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",100,55.22,414.15,1.6,663,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",150,70.53,528.975,1.6,846,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",200,85.83,643.725,1.6,1030,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",250,104.15,781.125,1.6,1250,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",500,182.94,1372.05,1.6,2195,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",750,268.98,2017.35,1.5,3026,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",1000,347.76,2608.2,1.5,3912,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",1500,610.83,4581.225,1.5,6872,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2000,663.78,4978.35,1.5,7468,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2500,716.74,5375.55,1.4,7526,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",3000,1044.95,7837.125,1.4,10972,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",4000,1154.36,8657.7,1.4,12121,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",5000,1263.76,9478.2,1.4,13269,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",50,38.12,285.9,1.6,457,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",75,45.62,342.15,1.6,547,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",100,53.09,398.175,1.6,637,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",150,68.06,510.45,1.6,817,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",200,83.02,622.65,1.6,996,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",250,101.09,758.175,1.6,1213,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",500,178.31,1337.325,1.6,2140,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",750,262.34,1967.55,1.6,3148,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",1000,339.54,2546.55,1.5,3820,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",1500,607.66,4557.45,1.5,6836,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",2000,658.84,4941.3,1.5,7412,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",2500,710.03,5325.225,1.4,7455,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",3000,1017.04,7627.8,1.4,10679,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",4000,1119.38,8395.35,1.4,11753,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,36 mm starker Recyclingkarton 300g weiß",5000,1221.7,9162.75,1.4,12828,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",50,34.65,259.875,1.6,416,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",75,40.95,307.125,1.6,491,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",100,47.25,354.375,1.6,567,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",150,59.85,448.875,1.6,718,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",200,72.45,543.375,1.6,869,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",250,85.05,637.875,1.6,1021,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",500,148.05,1110.375,1.6,1777,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",750,211.05,1582.875,1.6,2533,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",1000,244.3,1832.25,1.6,2932,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",1500,374.26,2806.95,1.5,4210,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",2000,406.71,3050.325,1.5,4575,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",2500,439.16,3293.7,1.5,4941,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",3000,640.27,4802.025,1.5,7203,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",4000,707.31,5304.825,1.4,7427,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+0,"0,40 mm starker Chromokarton 255g für 5mm",5000,774.35,5807.625,1.4,8131,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-40-farbig-aussenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",50,41.24,309.3,1.6,495,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",75,50.32,377.4,1.6,604,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",100,59.38,445.35,1.6,713,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",150,77.53,581.475,1.6,930,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",200,95.67,717.525,1.6,1148,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",250,117.54,881.55,1.6,1410,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",500,211.23,1584.225,1.6,2535,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",750,284.93,2136.975,1.5,3205,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",1000,302.51,2268.825,1.5,3403,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",1500,479.71,3597.825,1.5,5397,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",2000,521.63,3912.225,1.5,5868,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",2500,563.52,4226.4,1.5,6340,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",3000,799.59,5996.925,1.4,8396,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Bilderdruckkarton 350g matt für 5mm",4000,878.3,6587.25,1.4,9222,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",50,45.21,339.075,1.6,543,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",75,55.49,416.175,1.6,666,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",100,65.78,493.35,1.6,789,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",150,86.36,647.7,1.6,1036,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",200,106.93,801.975,1.6,1283,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",250,131.32,984.9,1.6,1576,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",500,237.27,1779.525,1.6,2847,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",750,350.48,2628.6,1.5,3943,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",1000,450.28,3377.1,1.5,5066,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",1500,702.16,5266.2,1.4,7373,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2000,763.5,5726.25,1.4,8017,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2500,824.86,6186.45,1.4,8661,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",3000,1170.4,8778,1.4,12289,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",4000,1285.57,9641.775,1.4,13498,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",50,43.08,323.1,1.6,517,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",75,53.05,397.875,1.6,637,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",100,63.01,472.575,1.6,756,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",150,82.94,622.05,1.6,995,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",200,102.86,771.45,1.6,1234,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",250,126.69,950.175,1.6,1520,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
21x21 salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",500,229.5,1721.25,1.6,2754,https://www.wir-machen-druck.de/mappe-fuer-quadrat-21-x-21-cm-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
