row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,8000,448.99,3367.425,1.5,5051,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,9000,499.72,3747.9,1.5,5622,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,10000,551.39,4135.425,1.5,6203,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,12000,551.39,4135.425,1.5,6203,135g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,15000,803.02,6022.65,1.4,8432,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,20000,1058.6,7939.5,1.4,11115,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,50,51.86,388.95,1.6,622,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,100,73.28,549.6,1.6,879,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,250,94.36,707.7,1.6,1132,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,500,108.91,816.825,1.6,1307,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,1000,154.62,1159.65,1.6,1855,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,1500,227.5,1706.25,1.6,2730,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,2000,258.35,1937.625,1.6,3100,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,2500,270.34,2027.55,1.5,3041,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,3000,309.81,2323.575,1.5,3485,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,4000,387.15,2903.625,1.5,4355,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,5000,464.59,3484.425,1.5,5227,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,6000,546.01,4095.075,1.5,6143,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,7000,627.4,4705.5,1.5,7058,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,8000,708.69,5315.175,1.4,7441,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,9000,789.6,5922,1.4,8291,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,10000,856.12,6420.9,1.4,8989,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,12000,856.12,6420.9,1.4,8989,170g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,170g hochwertiger Qualitätsdruck,Gloss,,,,15000,1219.91,9149.325,1.4,12809,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
