row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,9000,130.47,978.525,1.6,1566,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,10000,143.04,1072.8,1.6,1716,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,12000,143.04,1072.8,1.6,1716,135g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,15000,209.43,1570.725,1.6,2513,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,20000,269.41,2020.575,1.5,3031,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,50,14.69,110.175,1.6,176,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,100,19.95,149.625,1.6,239,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,250,24.66,184.95,1.6,296,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,500,32.08,240.6,1.6,385,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,1000,42.18,316.35,1.6,506,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,1500,54.9,411.75,1.6,659,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,2000,62.12,465.9,1.6,745,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,2500,68.41,513.075,1.6,821,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,3000,75.57,566.775,1.6,907,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,4000,91.34,685.05,1.6,1096,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,5000,106.85,801.375,1.6,1282,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,6000,123.2,924,1.6,1478,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,7000,140.47,1053.525,1.6,1686,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,8000,157.69,1182.675,1.6,1892,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,9000,175.02,1312.65,1.6,2100,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,10000,191.93,1439.475,1.6,2303,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,12000,191.93,1439.475,1.6,2303,170g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,15000,278.83,2091.225,1.5,3137,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Gloss,,,,20000,365.61,2742.075,1.5,4113,170g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Matt,,,,50,15.28,114.6,1.6,183,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Matt,,,,100,20.64,154.8,1.6,248,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Matt,,,,250,23.77,178.275,1.6,285,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Matt,,,,500,30.2,226.5,1.6,362,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,170g hochwertiger Qualitätsdruck,Matt,,,,1000,39.5,296.25,1.6,474,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
