row_type,format,material,surface,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A7,170g hochwertiger Qualitätsdruck,Matt,,,6000,66.74,500.55,1.6,801,170g hochwertiger Qualitätsdruck matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Matt,,,7000,66.74,500.55,1.6,801,170g hochwertiger Qualitätsdruck matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Matt,,,8000,108.28,812.1,1.6,1299,170g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Matt,,,9000,108.28,812.1,1.6,1299,170g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Matt,,,10000,108.28,812.1,1.6,1299,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Matt,,,12000,108.28,812.1,1.6,1299,170g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Matt,,,15000,155.48,1166.1,1.6,1866,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,170g hochwertiger Qualitätsdruck,Matt,,,20000,201.04,1507.8,1.6,2412,170g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,50,9.52,71.4,1.6,114,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,100,12.79,95.925,1.6,153,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,250,16.77,125.775,1.6,201,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,500,21.84,163.8,1.6,262,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,1000,33.25,249.375,1.6,399,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,1500,33.25,249.375,1.6,399,250g hochwertiger Qualitätsdruck glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,2000,52.38,392.85,1.6,629,250g hochwertiger Qualitätsdruck glänzend,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,2500,52.38,392.85,1.6,629,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,3000,52.38,392.85,1.6,629,250g hochwertiger Qualitätsdruck glänzend,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,4000,84.18,631.35,1.6,1010,250g hochwertiger Qualitätsdruck glänzend,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,5000,84.18,631.35,1.6,1010,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,6000,84.18,631.35,1.6,1010,250g hochwertiger Qualitätsdruck glänzend,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,7000,84.18,631.35,1.6,1010,250g hochwertiger Qualitätsdruck glänzend,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,8000,148.33,1112.475,1.6,1780,250g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,9000,148.33,1112.475,1.6,1780,250g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,10000,148.33,1112.475,1.6,1780,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,12000,148.33,1112.475,1.6,1780,250g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,15000,217.86,1633.95,1.6,2614,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Gloss,,,20000,280.24,2101.8,1.5,3153,250g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,50,11.15,83.625,1.6,134,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,100,14.44,108.3,1.6,173,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,250,16.97,127.275,1.6,204,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,500,23.42,175.65,1.6,281,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,1000,33.37,250.275,1.6,400,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,1500,33.37,250.275,1.6,400,250g hochwertiger Qualitätsdruck matt,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,2000,53.5,401.25,1.6,642,250g hochwertiger Qualitätsdruck matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,2500,53.5,401.25,1.6,642,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,3000,53.5,401.25,1.6,642,250g hochwertiger Qualitätsdruck matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,4000,84.71,635.325,1.6,1017,250g hochwertiger Qualitätsdruck matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,5000,84.71,635.325,1.6,1017,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,6000,84.71,635.325,1.6,1017,250g hochwertiger Qualitätsdruck matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,7000,84.71,635.325,1.6,1017,250g hochwertiger Qualitätsdruck matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,8000,149.02,1117.65,1.6,1788,250g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,9000,149.02,1117.65,1.6,1788,250g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,10000,149.02,1117.65,1.6,1788,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,12000,149.02,1117.65,1.6,1788,250g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,15000,219.38,1645.35,1.6,2633,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,250g hochwertiger Qualitätsdruck,Matt,,,20000,282.03,2115.225,1.5,3173,250g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,50,15.49,116.175,1.6,186,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,100,21.8,163.5,1.6,262,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,250,31.22,234.15,1.6,375,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,500,41.28,309.6,1.6,495,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,1000,57.36,430.2,1.6,688,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,1500,57.36,430.2,1.6,688,300g hochwertiger Qualitätsdruck glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,2000,103.23,774.225,1.6,1239,300g hochwertiger Qualitätsdruck glänzend,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,2500,103.23,774.225,1.6,1239,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,3000,103.23,774.225,1.6,1239,300g hochwertiger Qualitätsdruck glänzend,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,4000,170.53,1278.975,1.6,2046,300g hochwertiger Qualitätsdruck glänzend,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,5000,170.53,1278.975,1.6,2046,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,6000,170.53,1278.975,1.6,2046,300g hochwertiger Qualitätsdruck glänzend,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,7000,170.53,1278.975,1.6,2046,300g hochwertiger Qualitätsdruck glänzend,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,8000,291.1,2183.25,1.5,3275,300g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,9000,291.1,2183.25,1.5,3275,300g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,10000,291.1,2183.25,1.5,3275,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,12000,291.1,2183.25,1.5,3275,300g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,15000,291.1,2183.25,1.5,3275,300g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Gloss,,,20000,477.8,3583.5,1.5,5375,300g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,50,8.76,65.7,1.6,105,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,100,14.16,106.2,1.6,170,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,250,18.46,138.45,1.6,222,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,500,26.92,201.9,1.6,323,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,1000,49.63,372.225,1.6,596,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,1500,49.63,372.225,1.6,596,300g hochwertiger Qualitätsdruck matt,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,2000,91.45,685.875,1.6,1097,300g hochwertiger Qualitätsdruck matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,2500,91.45,685.875,1.6,1097,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,3000,91.45,685.875,1.6,1097,300g hochwertiger Qualitätsdruck matt,2500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,4000,160.01,1200.075,1.6,1920,300g hochwertiger Qualitätsdruck matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,5000,160.01,1200.075,1.6,1920,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,6000,160.01,1200.075,1.6,1920,300g hochwertiger Qualitätsdruck matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,7000,160.01,1200.075,1.6,1920,300g hochwertiger Qualitätsdruck matt,5000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,8000,257.58,1931.85,1.6,3091,300g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,9000,257.58,1931.85,1.6,3091,300g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,10000,257.58,1931.85,1.6,3091,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,12000,257.58,1931.85,1.6,3091,300g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,15000,257.58,1931.85,1.6,3091,300g hochwertiger Qualitätsdruck matt,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,300g hochwertiger Qualitätsdruck,Matt,,,20000,414.33,3107.475,1.5,4661,300g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,90g hochwertiger Qualitätsdruck,Gloss,,,50,22.17,166.275,1.6,266,90g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,90g hochwertiger Qualitätsdruck,Gloss,,,100,22.72,170.4,1.6,273,90g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,90g hochwertiger Qualitätsdruck,Gloss,,,250,23.95,179.625,1.6,287,90g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,90g hochwertiger Qualitätsdruck,Gloss,,,500,24.78,185.85,1.6,297,90g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,90g hochwertiger Qualitätsdruck,Gloss,,,1000,27.57,206.775,1.6,331,90g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A7,90g hochwertiger Qualitätsdruck,Gloss,,,1500,27.57,206.775,1.6,331,90g hochwertiger Qualitätsdruck glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
