fold_type,pages,orientation,format,material,surface,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,10000,112.4,843,1.6,1349,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,12500,136.79,1025.925,1.6,1641,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,15000,159.9,1199.25,1.6,1919,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Glans,20000,206.88,1551.6,1.6,2483,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,50,10.12,75.9,1.6,121,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,100,12.19,91.425,1.6,146,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,250,15.3,114.75,1.6,184,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,500,19.26,144.45,1.6,231,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,750,20.56,154.2,1.6,247,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,1000,24.08,180.6,1.6,289,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,1500,31.07,233.025,1.6,373,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,2000,34.71,260.325,1.6,417,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,2500,38.04,285.3,1.6,456,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,3000,43.3,324.75,1.6,520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,4000,52.69,395.175,1.6,632,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,5000,62.1,465.75,1.6,745,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,6000,69.74,523.05,1.6,837,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,7000,77.36,580.2,1.6,928,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,8000,85.7,642.75,1.6,1028,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,9000,93.63,702.225,1.6,1124,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,10000,101.4,760.5,1.6,1217,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,12500,123.4,925.5,1.6,1481,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,15000,144.92,1086.9,1.6,1739,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,135g hochwertiger Qualitätsdruck,Matte,20000,187.27,1404.525,1.6,2247,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,50,10.26,76.95,1.6,123,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,100,13.8,103.5,1.6,166,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,250,18.92,141.9,1.6,227,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,500,24.38,182.85,1.6,293,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,750,26.79,200.925,1.6,321,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,1000,33.44,250.8,1.6,401,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,1500,40.72,305.4,1.6,489,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,2000,44.94,337.05,1.6,539,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,2500,49.55,371.625,1.6,595,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,3000,55.65,417.375,1.6,668,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,4000,67.51,506.325,1.6,810,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,5000,80.13,600.975,1.6,962,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,6000,91.82,688.65,1.6,1102,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,7000,102.88,771.6,1.6,1235,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,8000,114.65,859.875,1.6,1376,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,9000,125.82,943.65,1.6,1510,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,10000,136.93,1026.975,1.6,1643,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,12500,165.58,1241.85,1.6,1987,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,15000,194.61,1459.575,1.6,2335,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Glans,20000,258.04,1935.3,1.6,3096,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,50,10.27,77.025,1.6,123,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,100,14.92,111.9,1.6,179,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,250,17.26,129.45,1.6,207,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,500,23.21,174.075,1.6,279,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,750,25.86,193.95,1.6,310,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,1000,29.92,224.4,1.6,359,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,1500,39.89,299.175,1.6,479,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,2000,44.98,337.35,1.6,540,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,2500,49.55,371.625,1.6,595,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,3000,55.22,414.15,1.6,663,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,4000,66.62,499.65,1.6,799,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,5000,78.35,587.625,1.6,940,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,6000,89.34,670.05,1.6,1072,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,7000,100.74,755.55,1.6,1209,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,8000,112.35,842.625,1.6,1348,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,9000,123.84,928.8,1.6,1486,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,10000,135.06,1012.95,1.6,1621,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,12500,163.21,1224.075,1.6,1959,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,15000,191.33,1434.975,1.6,2296,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,170g hochwertiger Qualitätsdruck,Matte,20000,254.7,1910.25,1.6,3056,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,50,12.86,96.45,1.6,154,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,100,15.84,118.8,1.6,190,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,250,20.52,153.9,1.6,246,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,500,27.28,204.6,1.6,327,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,750,31.23,234.225,1.6,375,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,1000,36.66,274.95,1.6,440,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,1500,49.75,373.125,1.6,597,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,2000,57.08,428.1,1.6,685,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,2500,62.81,471.075,1.6,754,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,3000,70.62,529.65,1.6,847,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,4000,85.64,642.3,1.6,1028,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,5000,99.49,746.175,1.6,1194,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,6000,116.53,873.975,1.6,1398,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,7000,132.93,996.975,1.6,1595,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,8000,150.24,1126.8,1.6,1803,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,9000,165.92,1244.4,1.6,1991,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,10000,182.86,1371.45,1.6,2194,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,12500,226.65,1699.875,1.6,2720,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,15000,270.09,2025.675,1.5,3039,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Glans,20000,353.11,2648.325,1.5,3972,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,50,11.64,87.3,1.6,140,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,100,14.72,110.4,1.6,177,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,250,20.56,154.2,1.6,247,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,500,27.56,206.7,1.6,331,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,750,33.07,248.025,1.6,397,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,1000,37.21,279.075,1.6,447,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,1500,50.11,375.825,1.6,601,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,2000,56.79,425.925,1.6,681,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,2500,63.97,479.775,1.6,768,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,3000,71,532.5,1.6,852,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,4000,85.18,638.85,1.6,1022,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,5000,100.02,750.15,1.6,1200,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,6000,117.28,879.6,1.6,1407,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,7000,133.39,1000.425,1.6,1601,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,8000,150.43,1128.225,1.6,1805,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,9000,166.68,1250.1,1.6,2000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
