fold_type,pages,orientation,format,material,surface,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Glans,20000,1434.81,10761.075,1.3,13989,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,50,51.86,388.95,1.6,622,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,100,79.03,592.725,1.6,948,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,250,97.81,733.575,1.6,1174,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,500,113.32,849.9,1.6,1360,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,750,126.25,946.875,1.6,1515,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,1000,133.56,1001.7,1.6,1603,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,1500,211.6,1587,1.6,2539,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,2000,217.03,1627.725,1.6,2604,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,2500,261.07,1958.025,1.6,3133,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,3000,309.68,2322.6,1.5,3484,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,4000,389.44,2920.8,1.5,4381,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,5000,432.1,3240.75,1.5,4861,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,6000,557.47,4181.025,1.5,6272,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,7000,642.98,4822.35,1.5,7234,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,8000,728.81,5466.075,1.4,7653,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,9000,750.95,5632.125,1.4,7885,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,10000,751.71,5637.825,1.4,7893,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,12500,1080.07,8100.525,1.4,11341,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,15000,1118.27,8387.025,1.4,11742,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,170g hochwertiger Qualitätsdruck,Matte,20000,1434.81,10761.075,1.3,13989,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,50,55.33,414.975,1.6,664,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,100,85.95,644.625,1.6,1031,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,250,135.27,1014.525,1.6,1623,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,500,194.17,1456.275,1.6,2330,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,750,194.38,1457.85,1.6,2333,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,1000,196.14,1471.05,1.6,2354,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,2500,336.59,2524.425,1.5,3787,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,5000,529.23,3969.225,1.5,5954,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,10000,936.59,7024.425,1.4,9834,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,15000,1390.93,10431.975,1.3,13562,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Glans,20000,1804.58,13534.35,1.3,17595,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,50,55.33,414.975,1.6,664,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,100,85.95,644.625,1.6,1031,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,250,135.27,1014.525,1.6,1623,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,500,194.17,1456.275,1.6,2330,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,750,194.38,1457.85,1.6,2333,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,1000,196.14,1471.05,1.6,2354,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,2500,336.59,2524.425,1.5,3787,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,5000,529.23,3969.225,1.5,5954,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,10000,936.59,7024.425,1.4,9834,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,15000,1390.93,10431.975,1.3,13562,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,250g hochwertiger Qualitätsdruck,Matte,20000,1804.58,13534.35,1.3,17595,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,50,60.43,453.225,1.6,725,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,100,100.23,751.725,1.6,1203,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,250,137.18,1028.85,1.6,1646,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,500,161.27,1209.525,1.6,1935,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,750,201.84,1513.8,1.6,2422,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,1000,205.78,1543.35,1.6,2469,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,1500,289.8,2173.5,1.5,3260,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,2000,290.07,2175.525,1.5,3263,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,2500,319.99,2399.925,1.5,3600,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,3000,387.33,2904.975,1.5,4357,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,4000,440.15,3301.125,1.5,4952,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,5000,491.31,3684.825,1.5,5527,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,6000,564.32,4232.4,1.5,6349,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,7000,638.02,4785.15,1.5,7178,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,8000,711.75,5338.125,1.4,7473,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,9000,783.72,5877.9,1.4,8229,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,10000,857.12,6428.4,1.4,9000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,12500,1054.03,7905.225,1.4,11067,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,15000,1249.77,9373.275,1.4,13123,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,10 sider,Vandret,DIN Lang,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,20000,1614.49,12108.675,1.3,15741,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-quer-horizontaler-wickelfalz-10seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,50,26.55,199.125,1.6,319,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,100,30.37,227.775,1.6,364,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,250,41.61,312.075,1.6,499,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,500,41.76,313.2,1.6,501,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,750,41.94,314.55,1.6,503,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,1000,42.12,315.9,1.6,505,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,1500,59.05,442.875,1.6,709,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,2000,64.81,486.075,1.6,778,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,2500,68.3,512.25,1.6,820,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,3000,77.71,582.825,1.6,933,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,4000,95.65,717.375,1.6,1148,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,5000,113.42,850.65,1.6,1361,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,6000,132.02,990.15,1.6,1584,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,7000,149.37,1120.275,1.6,1792,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,8000,168.19,1261.425,1.6,2018,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,9000,186.06,1395.45,1.6,2233,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,10000,203.81,1528.575,1.6,2446,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,12500,242.49,1818.675,1.6,2910,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,15000,280.45,2103.375,1.5,3155,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Glans,20000,362.27,2717.025,1.5,4076,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,50,26.55,199.125,1.6,319,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,100,30.37,227.775,1.6,364,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,250,41.63,312.225,1.6,500,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,500,41.82,313.65,1.6,502,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,750,42.34,317.55,1.6,508,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,1000,42.86,321.45,1.6,514,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,1500,59.04,442.8,1.6,708,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,2000,64.25,481.875,1.6,771,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,2500,68.51,513.825,1.6,822,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
Rullefalset,6 sider,Lodret,10.5 x 10.5 cm,115g hochwertiger Qualitätsdruck,Matte,3000,77.44,580.8,1.6,929,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-105-cm-x-105-cm-vertikaler-wickelfalz-6seitig.html
