fold_type,side,format,material,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,14.8 x 14.8 cm,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",15000,277.24,2079.3,1.5,3119,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,"Offset: 80g Qualitätsdruck auf Offsetpapier (beschreibbar, Inkjet- und Laserdruck geeignet)",20000,357.88,2684.1,1.5,4026,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,50,23.58,176.85,1.6,283,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,100,24.58,184.35,1.6,295,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,250,29.86,223.95,1.6,358,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,500,37.52,281.4,1.6,450,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,750,43.31,324.825,1.6,520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,1000,52.66,394.95,1.6,632,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,1500,66.77,500.775,1.6,801,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,2000,74.76,560.7,1.6,897,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,2500,84.3,632.25,1.6,1012,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,3000,94.16,706.2,1.6,1130,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,4000,113.93,854.475,1.6,1367,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,5000,136.17,1021.275,1.6,1634,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,6000,159.8,1198.5,1.6,1918,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,7000,186.16,1396.2,1.6,2234,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,8000,208.03,1560.225,1.6,2496,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,9000,232.33,1742.475,1.6,2788,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,10000,258.15,1936.125,1.6,3098,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,12500,317.59,2381.925,1.5,3573,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,15000,377.47,2831.025,1.5,4247,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,14.8 x 14.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,20000,500.05,3750.375,1.5,5626,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-148-cm-x-148-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,50,38.34,287.55,1.6,460,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,100,45.79,343.425,1.6,549,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,250,60.91,456.825,1.6,731,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,500,71.52,536.4,1.6,858,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,750,86.83,651.225,1.6,1042,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,1000,92.25,691.875,1.6,1107,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,1500,139.12,1043.4,1.6,1669,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,2000,142.71,1070.325,1.6,1713,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,2500,146.33,1097.475,1.6,1756,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,3000,191.79,1438.425,1.6,2301,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,4000,218.45,1638.375,1.6,2621,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,5000,224.72,1685.4,1.6,2697,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,6000,319.07,2393.025,1.5,3590,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,7000,362.82,2721.15,1.5,4082,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,8000,391.63,2937.225,1.5,4406,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,9000,398.9,2991.75,1.5,4488,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,10000,406.16,3046.2,1.5,4569,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,12500,552.06,4140.45,1.5,6211,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,15000,568.26,4261.95,1.5,6393,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck glänzend,20000,772.36,5792.7,1.4,8110,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,50,38.34,287.55,1.6,460,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,100,45.77,343.275,1.6,549,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,250,60.87,456.525,1.6,730,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,500,71.58,536.85,1.6,859,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,750,86.05,645.375,1.6,1033,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,1000,102.15,766.125,1.6,1226,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,1500,127.62,957.15,1.6,1531,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,2000,140.53,1053.975,1.6,1686,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,2500,153.45,1150.875,1.6,1841,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,3000,170.26,1276.95,1.6,2043,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,4000,205.58,1541.85,1.6,2467,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,5000,240.02,1800.15,1.6,2880,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,6000,278.39,2087.925,1.5,3132,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,7000,315.97,2369.775,1.5,3555,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,8000,354.7,2660.25,1.5,3990,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,9000,392.62,2944.65,1.5,4417,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,10000,430.02,3225.15,1.5,4838,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,12500,526.99,3952.425,1.5,5929,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,15000,624.39,4682.925,1.5,7024,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,115g hochwertiger Qualitätsdruck matt,20000,859.5,6446.25,1.4,9025,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,50,28.76,215.7,1.6,345,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,100,42.27,317.025,1.6,507,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,250,47.77,358.275,1.6,573,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,500,59.08,443.1,1.6,709,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,750,67.08,503.1,1.6,805,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,1000,78.09,585.675,1.6,937,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,1500,102.21,766.575,1.6,1227,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,2000,114.47,858.525,1.6,1374,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,2500,126.68,950.1,1.6,1520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,3000,145.67,1092.525,1.6,1748,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,4000,183.37,1375.275,1.6,2200,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,5000,221.19,1658.925,1.6,2654,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,6000,258.46,1938.45,1.6,3102,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,7000,295.92,2219.4,1.5,3329,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,8000,333.06,2497.95,1.5,3747,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,9000,370.88,2781.6,1.5,4172,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,10000,408.24,3061.8,1.5,4593,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,12500,502.63,3769.725,1.5,5655,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,15000,579.85,4348.875,1.5,6523,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck glänzend,20000,781.35,5860.125,1.4,8204,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,50,26.17,196.275,1.6,314,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,100,37.96,284.7,1.6,456,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,250,43.05,322.875,1.6,517,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,500,53.64,402.3,1.6,644,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,750,60.73,455.475,1.6,729,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,1000,71.2,534,1.6,854,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,1500,93.32,699.9,1.6,1120,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,2000,104.5,783.75,1.6,1254,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,2500,115.65,867.375,1.6,1388,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,3000,132.48,993.6,1.6,1590,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,4000,165.83,1243.725,1.6,1990,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,21 x 21 cm,135g hochwertiger Qualitätsdruck matt,5000,199.11,1493.325,1.6,2389,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
